Name,Time,Cost,Resource,Image
Angry Spell 4,1296000,400000,DE,https://static.wikia.nocookie.net/clashofclans/images/9/92/Angry_Spell_info.png
Wall Wrecker 2,172800,2500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/7/7f/Wall_Wrecker_info.png
Wall Wrecker 3,259200,3500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/7/7f/Wall_Wrecker_info.png
Wall Wrecker 4,604800,6500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/7/7f/Wall_Wrecker_info.png
Wall Wrecker 5,777600,10000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/7/7f/Wall_Wrecker_info.png
Wall Wrecker 6,1166400,26000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/7/7f/Wall_Wrecker_info.png
Battle Blimp 2,172800,2500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/4/43/Battle_Blimp_info.png
Battle Blimp 3,259200,3500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/4/43/Battle_Blimp_info.png
Battle Blimp 4,604800,6500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/4/43/Battle_Blimp_info.png
Battle Blimp 5,777600,10000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/4/43/Battle_Blimp_info.png
Battle Blimp 6,1166400,26000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/4/43/Battle_Blimp_info.png
Stone Slammer 2,172800,2500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/f/f8/Stone_Slammer_info.png
Stone Slammer 3,259200,3500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/f/f8/Stone_Slammer_info.png
Stone Slammer 4,604800,6500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/f/f8/Stone_Slammer_info.png
Stone Slammer 5,777600,10000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/f/f8/Stone_Slammer_info.png
Stone Slammer 6,1166400,26000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/f/f8/Stone_Slammer_info.png
Siege Barracks 2,259200,3500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/d/d1/Siege_Barracks_info.png
Siege Barracks 3,345600,5000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/d/d1/Siege_Barracks_info.png
Siege Barracks 4,604800,8000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/d/d1/Siege_Barracks_info.png
Siege Barracks 5,1036800,18000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/d/d1/Siege_Barracks_info.png
Siege Barracks 6,1296000,27000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/d/d1/Siege_Barracks_info.png
Log Launcher 2,259200,3200000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/27/Log_Launcher_info.png
Log Launcher 3,345600,4500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/27/Log_Launcher_info.png
Log Launcher 4,604800,7500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/27/Log_Launcher_info.png
Log Launcher 5,1036800,18000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/27/Log_Launcher_info.png
Log Launcher 6,1296000,27000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/27/Log_Launcher_info.png
Flame Flinger 2,259200,5500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/f/f4/Flame_Flinger_info.png
Flame Flinger 3,345600,8000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/f/f4/Flame_Flinger_info.png
Flame Flinger 4,604800,10000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/f/f4/Flame_Flinger_info.png
Flame Flinger 5,1036800,18000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/f/f4/Flame_Flinger_info.png
Battle Drill 2,345600,6000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/c/c4/Battle_Drill_info.png
Battle Drill 3,432000,8500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/c/c4/Battle_Drill_info.png
Battle Drill 4,691200,10000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/c/c4/Battle_Drill_info.png
Battle Drill 5,777600,17000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/c/c4/Battle_Drill_info.png
Battle Drill 6,1339200,28000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/c/c4/Battle_Drill_info.png
Troop Launcher 2,518400,8500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/c/c2/Troop_Launcher_info.png
Troop Launcher 3,777600,10000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/c/c2/Troop_Launcher_info.png
Troop Launcher 4,777600,17000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/c/c2/Troop_Launcher_info.png
Sky Wagon 2,864000,22000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/f/fd/Sky_Wagon_info.png
Sky Wagon 3,1166400,26000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/f/fd/Sky_Wagon_info.png
Sky Wagon 4,1382400,29000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/f/fd/Sky_Wagon_info.png
L.A.S.S.I. 2,86400,20000,DE,https://static.wikia.nocookie.net/clashofclans/images/e/eb/L.A.S.S.I_info.png
L.A.S.S.I. 3,129600,30000,DE,https://static.wikia.nocookie.net/clashofclans/images/e/eb/L.A.S.S.I_info.png
L.A.S.S.I. 4,172800,40000,DE,https://static.wikia.nocookie.net/clashofclans/images/e/eb/L.A.S.S.I_info.png
L.A.S.S.I. 5,216000,50000,DE,https://static.wikia.nocookie.net/clashofclans/images/e/eb/L.A.S.S.I_info.png
L.A.S.S.I. 6,259200,60000,DE,https://static.wikia.nocookie.net/clashofclans/images/e/eb/L.A.S.S.I_info.png
L.A.S.S.I. 7,302400,70000,DE,https://static.wikia.nocookie.net/clashofclans/images/e/eb/L.A.S.S.I_info.png
L.A.S.S.I. 8,345600,80000,DE,https://static.wikia.nocookie.net/clashofclans/images/e/eb/L.A.S.S.I_info.png
L.A.S.S.I. 9,388800,90000,DE,https://static.wikia.nocookie.net/clashofclans/images/e/eb/L.A.S.S.I_info.png
L.A.S.S.I. 10,432000,100000,DE,https://static.wikia.nocookie.net/clashofclans/images/e/eb/L.A.S.S.I_info.png
L.A.S.S.I. 11,475200,110000,DE,https://static.wikia.nocookie.net/clashofclans/images/e/eb/L.A.S.S.I_info.png
L.A.S.S.I. 12,518400,120000,DE,https://static.wikia.nocookie.net/clashofclans/images/e/eb/L.A.S.S.I_info.png
L.A.S.S.I. 13,561600,130000,DE,https://static.wikia.nocookie.net/clashofclans/images/e/eb/L.A.S.S.I_info.png
L.A.S.S.I. 14,604800,140000,DE,https://static.wikia.nocookie.net/clashofclans/images/e/eb/L.A.S.S.I_info.png
L.A.S.S.I. 15,648000,150000,DE,https://static.wikia.nocookie.net/clashofclans/images/e/eb/L.A.S.S.I_info.png
Electric Owl 2,129600,30000,DE,https://static.wikia.nocookie.net/clashofclans/images/a/a1/Electro_Owl_info.png
Electric Owl 3,172800,45000,DE,https://static.wikia.nocookie.net/clashofclans/images/a/a1/Electro_Owl_info.png
Electric Owl 4,259200,60000,DE,https://static.wikia.nocookie.net/clashofclans/images/a/a1/Electro_Owl_info.png
Electric Owl 5,345600,75000,DE,https://static.wikia.nocookie.net/clashofclans/images/a/a1/Electro_Owl_info.png
Electric Owl 6,388800,90000,DE,https://static.wikia.nocookie.net/clashofclans/images/a/a1/Electro_Owl_info.png
Electric Owl 7,432000,105000,DE,https://static.wikia.nocookie.net/clashofclans/images/a/a1/Electro_Owl_info.png
Electric Owl 8,475200,120000,DE,https://static.wikia.nocookie.net/clashofclans/images/a/a1/Electro_Owl_info.png
Electric Owl 9,518400,135000,DE,https://static.wikia.nocookie.net/clashofclans/images/a/a1/Electro_Owl_info.png
Electric Owl 10,561600,150000,DE,https://static.wikia.nocookie.net/clashofclans/images/a/a1/Electro_Owl_info.png
Electric Owl 11,604800,165000,DE,https://static.wikia.nocookie.net/clashofclans/images/a/a1/Electro_Owl_info.png
Electric Owl 12,691200,180000,DE,https://static.wikia.nocookie.net/clashofclans/images/a/a1/Electro_Owl_info.png
Electric Owl 13,691200,195000,DE,https://static.wikia.nocookie.net/clashofclans/images/a/a1/Electro_Owl_info.png
Electric Owl 14,691200,210000,DE,https://static.wikia.nocookie.net/clashofclans/images/a/a1/Electro_Owl_info.png
Electric Owl 15,691200,225000,DE,https://static.wikia.nocookie.net/clashofclans/images/a/a1/Electro_Owl_info.png
Yak 2,86400,40000,DE,https://static.wikia.nocookie.net/clashofclans/images/5/58/Mighty_Yak_info.png
Yak 3,129600,50000,DE,https://static.wikia.nocookie.net/clashofclans/images/5/58/Mighty_Yak_info.png
Yak 4,172800,60000,DE,https://static.wikia.nocookie.net/clashofclans/images/5/58/Mighty_Yak_info.png
Yak 5,216000,70000,DE,https://static.wikia.nocookie.net/clashofclans/images/5/58/Mighty_Yak_info.png
Yak 6,259200,80000,DE,https://static.wikia.nocookie.net/clashofclans/images/5/58/Mighty_Yak_info.png
Yak 7,302400,90000,DE,https://static.wikia.nocookie.net/clashofclans/images/5/58/Mighty_Yak_info.png
Yak 8,345600,100000,DE,https://static.wikia.nocookie.net/clashofclans/images/5/58/Mighty_Yak_info.png
Yak 9,388800,110000,DE,https://static.wikia.nocookie.net/clashofclans/images/5/58/Mighty_Yak_info.png
Yak 10,432000,120000,DE,https://static.wikia.nocookie.net/clashofclans/images/5/58/Mighty_Yak_info.png
Yak 11,475200,130000,DE,https://static.wikia.nocookie.net/clashofclans/images/5/58/Mighty_Yak_info.png
Yak 12,518400,140000,DE,https://static.wikia.nocookie.net/clashofclans/images/5/58/Mighty_Yak_info.png
Yak 13,561600,150000,DE,https://static.wikia.nocookie.net/clashofclans/images/5/58/Mighty_Yak_info.png
Yak 14,604800,160000,DE,https://static.wikia.nocookie.net/clashofclans/images/5/58/Mighty_Yak_info.png
Yak 15,648000,170000,DE,https://static.wikia.nocookie.net/clashofclans/images/5/58/Mighty_Yak_info.png
Unicorn 2,129600,50000,DE,https://static.wikia.nocookie.net/clashofclans/images/d/d2/Unicorn_info.png
Unicorn 3,172800,65000,DE,https://static.wikia.nocookie.net/clashofclans/images/d/d2/Unicorn_info.png
Unicorn 4,259200,80000,DE,https://static.wikia.nocookie.net/clashofclans/images/d/d2/Unicorn_info.png
Unicorn 5,345600,95000,DE,https://static.wikia.nocookie.net/clashofclans/images/d/d2/Unicorn_info.png
Unicorn 6,388800,110000,DE,https://static.wikia.nocookie.net/clashofclans/images/d/d2/Unicorn_info.png
Unicorn 7,432000,125000,DE,https://static.wikia.nocookie.net/clashofclans/images/d/d2/Unicorn_info.png
Unicorn 8,475200,140000,DE,https://static.wikia.nocookie.net/clashofclans/images/d/d2/Unicorn_info.png
Unicorn 9,518400,155000,DE,https://static.wikia.nocookie.net/clashofclans/images/d/d2/Unicorn_info.png
Unicorn 10,561600,170000,DE,https://static.wikia.nocookie.net/clashofclans/images/d/d2/Unicorn_info.png
Unicorn 11,604800,200000,DE,https://static.wikia.nocookie.net/clashofclans/images/d/d2/Unicorn_info.png
Unicorn 12,691200,230000,DE,https://static.wikia.nocookie.net/clashofclans/images/d/d2/Unicorn_info.png
Unicorn 13,691200,260000,DE,https://static.wikia.nocookie.net/clashofclans/images/d/d2/Unicorn_info.png
Unicorn 14,691200,290000,DE,https://static.wikia.nocookie.net/clashofclans/images/d/d2/Unicorn_info.png
Unicorn 15,691200,320000,DE,https://static.wikia.nocookie.net/clashofclans/images/d/d2/Unicorn_info.png
Frosty 2,129600,70000,DE,https://static.wikia.nocookie.net/clashofclans/images/9/91/Frosty_info.png
Frosty 3,172800,85000,DE,https://static.wikia.nocookie.net/clashofclans/images/9/91/Frosty_info.png
Frosty 4,259200,100000,DE,https://static.wikia.nocookie.net/clashofclans/images/9/91/Frosty_info.png
Frosty 5,345600,115000,DE,https://static.wikia.nocookie.net/clashofclans/images/9/91/Frosty_info.png
Frosty 6,388800,130000,DE,https://static.wikia.nocookie.net/clashofclans/images/9/91/Frosty_info.png
Frosty 7,432000,145000,DE,https://static.wikia.nocookie.net/clashofclans/images/9/91/Frosty_info.png
Frosty 8,475200,160000,DE,https://static.wikia.nocookie.net/clashofclans/images/9/91/Frosty_info.png
Frosty 9,518400,170000,DE,https://static.wikia.nocookie.net/clashofclans/images/9/91/Frosty_info.png
Frosty 10,561600,180000,DE,https://static.wikia.nocookie.net/clashofclans/images/9/91/Frosty_info.png
Frosty 11,604800,200000,DE,https://static.wikia.nocookie.net/clashofclans/images/9/91/Frosty_info.png
Frosty 12,691200,230000,DE,https://static.wikia.nocookie.net/clashofclans/images/9/91/Frosty_info.png
Frosty 13,691200,260000,DE,https://static.wikia.nocookie.net/clashofclans/images/9/91/Frosty_info.png
Frosty 14,691200,290000,DE,https://static.wikia.nocookie.net/clashofclans/images/9/91/Frosty_info.png
Frosty 15,691200,320000,DE,https://static.wikia.nocookie.net/clashofclans/images/9/91/Frosty_info.png
Diggy 2,129600,90000,DE,https://static.wikia.nocookie.net/clashofclans/images/5/5c/Diggy_info.png
Diggy 3,172800,105000,DE,https://static.wikia.nocookie.net/clashofclans/images/5/5c/Diggy_info.png
Diggy 4,259200,120000,DE,https://static.wikia.nocookie.net/clashofclans/images/5/5c/Diggy_info.png
Diggy 5,345600,130000,DE,https://static.wikia.nocookie.net/clashofclans/images/5/5c/Diggy_info.png
Diggy 6,388800,140000,DE,https://static.wikia.nocookie.net/clashofclans/images/5/5c/Diggy_info.png
Diggy 7,432000,150000,DE,https://static.wikia.nocookie.net/clashofclans/images/5/5c/Diggy_info.png
Diggy 8,475200,160000,DE,https://static.wikia.nocookie.net/clashofclans/images/5/5c/Diggy_info.png
Diggy 9,518400,170000,DE,https://static.wikia.nocookie.net/clashofclans/images/5/5c/Diggy_info.png
Diggy 10,561600,180000,DE,https://static.wikia.nocookie.net/clashofclans/images/5/5c/Diggy_info.png
Diggy 11,604800,220000,DE,https://static.wikia.nocookie.net/clashofclans/images/5/5c/Diggy_info.png
Diggy 12,648000,250000,DE,https://static.wikia.nocookie.net/clashofclans/images/5/5c/Diggy_info.png
Diggy 13,691200,280000,DE,https://static.wikia.nocookie.net/clashofclans/images/5/5c/Diggy_info.png
Diggy 14,691200,310000,DE,https://static.wikia.nocookie.net/clashofclans/images/5/5c/Diggy_info.png
Diggy 15,691200,350000,DE,https://static.wikia.nocookie.net/clashofclans/images/5/5c/Diggy_info.png
Poison Lizard 2,86400,60000,DE,https://static.wikia.nocookie.net/clashofclans/images/6/6e/Poison_Lizard_info.png
Poison Lizard 3,129600,75000,DE,https://static.wikia.nocookie.net/clashofclans/images/6/6e/Poison_Lizard_info.png
Poison Lizard 4,172800,90000,DE,https://static.wikia.nocookie.net/clashofclans/images/6/6e/Poison_Lizard_info.png
Poison Lizard 5,216000,100000,DE,https://static.wikia.nocookie.net/clashofclans/images/6/6e/Poison_Lizard_info.png
Poison Lizard 6,259200,110000,DE,https://static.wikia.nocookie.net/clashofclans/images/6/6e/Poison_Lizard_info.png
Poison Lizard 7,302400,120000,DE,https://static.wikia.nocookie.net/clashofclans/images/6/6e/Poison_Lizard_info.png
Poison Lizard 8,345600,130000,DE,https://static.wikia.nocookie.net/clashofclans/images/6/6e/Poison_Lizard_info.png
Poison Lizard 9,388800,140000,DE,https://static.wikia.nocookie.net/clashofclans/images/6/6e/Poison_Lizard_info.png
Poison Lizard 10,432000,150000,DE,https://static.wikia.nocookie.net/clashofclans/images/6/6e/Poison_Lizard_info.png
Poison Lizard 11,518400,180000,DE,https://static.wikia.nocookie.net/clashofclans/images/6/6e/Poison_Lizard_info.png
Poison Lizard 12,604800,200000,DE,https://static.wikia.nocookie.net/clashofclans/images/6/6e/Poison_Lizard_info.png
Poison Lizard 13,691200,220000,DE,https://static.wikia.nocookie.net/clashofclans/images/6/6e/Poison_Lizard_info.png
Poison Lizard 14,691200,240000,DE,https://static.wikia.nocookie.net/clashofclans/images/6/6e/Poison_Lizard_info.png
Poison Lizard 15,691200,260000,DE,https://static.wikia.nocookie.net/clashofclans/images/6/6e/Poison_Lizard_info.png
Phoenix 2,129600,80000,DE,https://static.wikia.nocookie.net/clashofclans/images/d/d5/Phoenix_info.png
Phoenix 3,172800,95000,DE,https://static.wikia.nocookie.net/clashofclans/images/d/d5/Phoenix_info.png
Phoenix 4,259200,110000,DE,https://static.wikia.nocookie.net/clashofclans/images/d/d5/Phoenix_info.png
Phoenix 5,345600,125000,DE,https://static.wikia.nocookie.net/clashofclans/images/d/d5/Phoenix_info.png
Phoenix 6,388800,140000,DE,https://static.wikia.nocookie.net/clashofclans/images/d/d5/Phoenix_info.png
Phoenix 7,432000,155000,DE,https://static.wikia.nocookie.net/clashofclans/images/d/d5/Phoenix_info.png
Phoenix 8,475200,170000,DE,https://static.wikia.nocookie.net/clashofclans/images/d/d5/Phoenix_info.png
Phoenix 9,518400,180000,DE,https://static.wikia.nocookie.net/clashofclans/images/d/d5/Phoenix_info.png
Phoenix 10,561600,190000,DE,https://static.wikia.nocookie.net/clashofclans/images/d/d5/Phoenix_info.png
Spirit Fox 2,259200,150000,DE,https://static.wikia.nocookie.net/clashofclans/images/9/98/Spirit_Fox_info.png
Spirit Fox 3,345600,160000,DE,https://static.wikia.nocookie.net/clashofclans/images/9/98/Spirit_Fox_info.png
Spirit Fox 4,432000,170000,DE,https://static.wikia.nocookie.net/clashofclans/images/9/98/Spirit_Fox_info.png
Spirit Fox 5,475200,180000,DE,https://static.wikia.nocookie.net/clashofclans/images/9/98/Spirit_Fox_info.png
Spirit Fox 6,518400,190000,DE,https://static.wikia.nocookie.net/clashofclans/images/9/98/Spirit_Fox_info.png
Spirit Fox 7,561600,200000,DE,https://static.wikia.nocookie.net/clashofclans/images/9/98/Spirit_Fox_info.png
Spirit Fox 8,604800,210000,DE,https://static.wikia.nocookie.net/clashofclans/images/9/98/Spirit_Fox_info.png
Spirit Fox 9,648000,220000,DE,https://static.wikia.nocookie.net/clashofclans/images/9/98/Spirit_Fox_info.png
Spirit Fox 10,691200,230000,DE,https://static.wikia.nocookie.net/clashofclans/images/9/98/Spirit_Fox_info.png
Angry Jelly 2,259200,150000,DE,https://static.wikia.nocookie.net/clashofclans/images/9/96/Angry_Jelly_info.png
Angry Jelly 3,345600,160000,DE,https://static.wikia.nocookie.net/clashofclans/images/9/96/Angry_Jelly_info.png
Angry Jelly 4,432000,170000,DE,https://static.wikia.nocookie.net/clashofclans/images/9/96/Angry_Jelly_info.png
Angry Jelly 5,518400,180000,DE,https://static.wikia.nocookie.net/clashofclans/images/9/96/Angry_Jelly_info.png
Angry Jelly 6,604800,190000,DE,https://static.wikia.nocookie.net/clashofclans/images/9/96/Angry_Jelly_info.png
Angry Jelly 7,691200,200000,DE,https://static.wikia.nocookie.net/clashofclans/images/9/96/Angry_Jelly_info.png
